,251371,251502,252529,252565,252567,252568,252569,252572,252574,252577,252578,252580,252589,252745,252748,254282,255908,257072,257507,258260,259564,260152,260170,260176,260185,260186,260187,260194,260200,260204,260207,260209,260213,260214,260217,260225,260227,260232,260233,260234,260236,260237,260239,260240,260243,260246,260247,260248,260249,260250,260252,260257,260259,260260,260262,260265,JeKo-1,Kasumi-1,KG-1,U-937
LC_ACAT1,-2.80304217274,-11.190228748,-5.52054363011,-8.44068528978,-6.98279632471,-6.82815470485,-1.04941072596,-1.04531224293,-9.82207314153,-6.53083903559,-3.79302894876,-0.0746748768046,-6.52938527248,-14.803954919,-5.20680652642,-6.84813893498,1.31355808156,-6.91251319565,-7.31354131939,-12.6888683444,-6.73262459533,-25.1408433386,-2.00763967526,-2.23666599138,-4.72241026536,-5.63212531765,-11.7020642512,-2.91302279733,-2.59124833353,-2.8905429846,-3.12577249086,-2.27902589597,-2.22917663232,-2.48848179893,-14.3912845173,-13.87365782,-4.82892639066,-2.52330719477,-1.85591021746,-25.4382420084,-5.35150639744,-6.27029261412,-23.6389025668,-2.4163592498,-2.41112487817,-6.16786969389,-3.58855403353,-1.75271821387,-7.76657793997,-2.42062169112,-3.51404328041,-12.7317131607,-3.11292881594,-3.63320150179,-13.7425895987,-5.77128948301,-12.7064638632,-6.6824939465,-13.723149813,-12.305194828
LC_ACAT1_,-0.692671838285,-0.801230013308,-1.103677794,-3.35950312334,-4.39411247057,-1.2387723521,-1.98843173889,-1.23548185572,-0.390772792396,-0.95664448997,-2.87369236435,-0.219434297701,-0.681172586439,-1.3783549743,-3.34911639633,-0.747402691919,-2.09764357472,-0.186996215929,-8.96160723079,-0.595954563046,-2.76055817509,-1.71895035265,-1.17815408864,-3.73671927238,-0.855404055432,-1.00380493148,-2.17328299437,-2.56901717464,-3.30677321161,-0.610990140806,-0.827694503759,-2.43719221124,-3.54461403707,-2.31252806729,-1.71056629911,-1.27657207563,-2.06204049418,-0.648251206564,-3.5283723343,-1.19514107271,-1.65733285947,-1.70962950299,-0.119827933972,-3.50568233781,-0.586671182044,-0.237209543606,-1.50034421556,-3.28974987081,-0.893719187321,-3.06330182054,-3.13123155162,-0.450249639712,-0.72665256548,-0.47056765319,-1.59220139944,-1.02746166545,-0.81480110965,-0.82744260152,-0.835868049924,-0.940877685667
LC_ACAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.2780621666,16.8231540393,37.3667592199,136.05085497,136.05085497,41.5711233797,67.2926283571,112.154348062,147.202509394,126.757748617,0.0,136.05085497,160.832471912,160.832471912,59.3271260544,42.525163416,118.894360318,131.202330786,153.658871639,25.6417047744,0.0,122.668796461,-6.86945426104,160.832471912,141.361149172,0.0,43.7007554606,118.894360318,33.9336790895,136.05085497,188.092152948,106.31298784,106.31298784,0.0,36.6907571942,0.0,0.0,0.0,0.0,0.0
LC_ACAT2_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LC_ACSS1_mt,-0.0879048817409,0.178777068048,-0.0435210187791,-0.219099241371,-0.264240714115,-0.123786546705,0.0207293010038,-0.046551486112,-0.0849796116276,0.160446894267,0.164571709492,0.00294629720942,0.0100595004721,-32.1412968082,-69.4032149988,-0.127827208928,0.623183949751,-0.348757336279,-62.5957888574,0.0262220396454,0.146346791388,-3.99663111959,-0.119914296423,0.0358396010545,-0.220551391105,0.0404274067092,-8.61960293594,0.0779506061691,-0.0298417754552,0.000862844001169,0.129447645151,0.275836495692,-0.022518123933,0.0768983409825,-10.6853759306,-9.9926595125,0.411471363681,0.0714897822434,0.00669230225299,-3.11770791594,0.0159100015826,0.0716160520973,-0.259800224255,0.00957546593059,-0.0511182565833,0.0295261070343,-0.0271901142469,-0.0181828627781,-0.0750253539397,0.0262220451638,0.0930819468374,0.152449835607,0.254244404192,0.0404484516892,-10.2918580971,0.0320515046424,0.0499186927195,0.416816875212,0.118967247284,11.4323907918
LC_ACSS1_mt_,-0.0435631087392,-0.0492031530424,-0.0449099874635,-0.183764727274,-0.253086877027,-0.053706777829,-0.0763301266403,-0.0578526380298,-0.0231915631534,-0.0394382843462,-0.0942814908597,-0.0106698048941,-0.0232757479544,-0.0261799496941,-0.0537488677803,-0.0370602098984,-0.0702481434645,-0.0139528188482,-0.12193461451,-0.0315885084331,-0.0562321867397,-0.3504199631,-0.0520231907262,-0.122881638613,-0.0486349489354,-0.0450152123638,-0.683646177485,-0.064166144225,-0.119703821431,-0.0274005582811,-0.0288316166245,-0.0779505897644,-0.133088425937,-0.0853163312378,-0.696799143385,-0.495419771502,-0.0441313139136,-0.0197401871488,-0.139928043019,-0.224634069964,-0.0762249017621,-0.049750322409,-0.0286211668681,-0.124018067536,-0.0273584740874,-0.00761828278434,-0.0654919779693,-0.124754641839,-0.0202663158048,-0.120587735785,-0.0853163491926,-0.0244542668381,-0.0243911318979,-0.0178040531369,-0.617880614774,-0.0296102869546,-0.0579157851451,-0.0301995463965,-0.0511603357768,-0.0677227458564
LC_ACSS2_act,10.2435708253,-14.1617961892,-7.56262709933,-6.62039999851,-7.8387199831,2.64941713951,1.24253742333,2.24911845025,-6.40275902757,-1.65028415993,-16.2833273316,-6.19138855548,-8.47476065653,-65.1425178214,-98.9765229649,-6.73175299741,1.59170674786,-14.1386733877,-98.9214830258,-3.2523140011,-5.32154111507,-11.6062420581,-0.419221819216,-6.9576625235,-7.11872291126,-4.61900334877,-16.6106017343,-12.6968272461,-8.11400432641,-4.12798995371,-7.55481396076,-3.96438118068,-5.63359015179,-5.84079257154,-15.6099787133,-17.3352963076,-17.3253881477,-9.00027681909,-3.56525612311,-11.2301319106,-6.66918470853,-10.8964255354,-4.13248135195,-7.5167410475,-3.75043701983,-11.4405076359,-6.85902761649,-2.75321927595,-5.57676799207,-4.30806190706,-12.6658785075,-3.59393370209,-9.15581649975,-9.62900126437,-12.343934157,-4.03184670823,-3.09218411092,9.69758018102,0.806047994991,-1.24907970863
LC_ACSS2_act_,-1.12940233311,0.565250367804,-0.848058610704,-2.09197593649,-5.66364189427,-0.899690262795,-4.36176836054,-2.84433028118,0.33376279978,-0.587301101871,-0.967546487947,-0.469342955974,0.418616901944,0.82989303137,-0.0368310454474,-0.273824379985,-4.60005326604,-0.114654789213,-0.13509809219,0.803294474463,-1.04245144405,-2.55530301833,-2.15234314166,-7.21113892281,-0.877278512483,-1.30850902715,0.464747593824,-1.40032121611,-5.43002147633,-1.26981307545,-1.26244402256,-5.03029831799,-6.1320789317,-3.61026038486,0.757330994496,-0.0129663733077,-0.403977573252,-0.965391068189,-7.32781779097,-0.792596370115,-1.75129548063,0.391067624546,0.312626144249,-6.35534604184,-1.21961541352,0.183971523348,-1.03837491144,-6.68032628707,1.16823384403,-6.00768252081,-2.49150392827,1.94434043241,-0.791928455368,-0.600835721615,-0.554623665719,-0.427227353384,2.59723874247,-0.710977276082,5.35489776257,3.18063079513
LC_AHR_act_ARNT_act_n,2.1860861637,-24.0746045337,0.2223260518,-0.348331348841,-1.92480295718,-4.41017990496,16.7291691505,19.8527965862,10.612803048,1.25552057963,-1.20826952764,13.3271758893,-0.49964070824,-10.1710663564,0.384859947469,-1.37925864316,0.982402434928,12.1514170412,-0.587700723339,-0.114153483597,3.17281269125,1.06725537263,1.34320806815,1.65211611691,3.63981675949,7.0616473504,3.14335435733,4.31448177406,2.80280543766,1.78435301155,2.53883437771,1.08709677253,2.34340443959,3.45053968392,3.19014277508,-0.765436074823,2.17184518584,1.84990062053,1.88775823564,0.98963986492,2.21385759034,3.13085315632,5.79535055842,1.71339915585,1.9492433129,3.8018547792,19.8899024043,2.13511348919,19.8936185175,1.98636573547,2.71480134343,1.43190358028,2.39880268897,2.34257711224,2.7773530449,0.457885702511,-1.46633257113,-2.40120960484,-0.935769536671,1.17396598619
