,252097,252570,252579,252629,252742,252743,252746,252747,260163,260238,260258,HCT-116
LC_ACAT1,-4.75820774647,-5.42325327044,-3.79302894876,-8.29245078315,-6.88740705958,-13.5143965072,-10.0199339392,-10.7572064505,-57.8644156714,-15.1585439612,-9.50759786021,-7.53416717118
LC_ACAT1_,-0.970326031092,-5.82633322189,-2.87369236435,-7.49743521645,-0.188705868852,-0.541421318786,-0.861024857176,-2.61955128637,-0.331454641477,-2.01999005825,-0.408163886653,-0.500665719709
LC_ACAT2,0.0,-1.12083844259,0.0,0.0,0.0,0.0,0.0,0.0,147.202509394,78.7213447914,0.0,0.0
LC_ACAT2_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LC_ACSS1_mt,-0.148872188996,0.0993322850129,0.164571709492,-22.1915526713,-0.347263143008,-0.185469370301,-0.0849375395514,-0.33364704377,-2.53648831257,-10.5058622884,0.208639932387,0.907101775839
LC_ACSS1_mt_,-0.059767743391,-0.157353282848,-0.0942814908597,-0.229242967873,-0.014079088702,-0.0294208759424,-0.0274847439678,-0.130920793446,-0.306015055158,-0.763637986013,0.0167938940937,0.00879680166811
LC_ACSS2_act,-18.8986445783,-2.71139392124,-16.2833273316,-46.7875290284,-14.2010677114,5.76090662146,0.286926510926,-1.09274139262,-15.5690212816,-12.6022089328,-6.88129333945,6.81719590393
LC_ACSS2_act_,-1.28307215968,-7.66379243511,-0.967614197468,-3.93464553262,-0.119541159659,2.87428045938,2.86296796106,2.63252361398,-3.28288106099,2.58094024375,1.37399711144,0.64787082533
LC_AHR_act_ARNT_act_n,-4.74016046125,2.04023384497,-1.20826952764,6.31814083888,12.1192625842,0.783732631819,2.83868468689,-2.89913977795,2.94125882482,2.37879756782,-0.260037602421,0.7808379976
LC_AHR_act_ARNT_act_n_,-0.62982957621,-3.43931401072,-2.31348221415,-5.31742251936,-0.137404820485,-0.412278976817,-0.43642394813,-1.60546481255,-1.74440142872,-1.6194904525,-0.226915162813,-0.28019792309
LC_AHR_act_KLF6_ac_p_act_n,-4.88081606572,-7.30760320683,-17.9149657944,8.91903896171,-9.41714609998,-10.0300376348,-1.80764588683,-16.4685696677,10.1398381922,-6.20527889147,-8.00106092379,-3.47391982843
LC_AHR_act_KLF6_ac_p_act_n_,-1.5227351086,-6.69392711509,-3.27875068894,-9.44727788488,-0.241403816477,-2.12268422215,-1.39458737082,-3.6431120149,-4.57063397963,-4.13810207391,-0.954591677284,-0.675434160971
LC_AK1,6.83217474422,4.93599388598,2.40739413914,7.49486926045,4.84561890308,8.4491652934,15.3863022145,7.56343618169,6.52135091756,9.19289983738,-98.9230337503,5.69115355367
LC_AK1_,-0.197304821565,-1.58137222334,-0.745797156201,-3.82673651312,-0.010747295264,0.259889140021,0.624970485696,0.0801704803281,-0.0420119489799,0.267216841337,0.00320138607316,0.0927628175797
LC_AK5,0.0752034968765,0.200915520832,0.0647920287735,0.212273486035,0.061522311518,0.245572974926,0.220705914746,0.08380801597,-0.158237106128,-0.777590390473,0.308988280645,0.713572768418
LC_AK5_,0.000430225954669,0.047152764632,0.00662547970192,0.0411296012666,0.000516271145595,0.0216833881154,0.02486706018,0.0351064379012,-0.00559293741071,-0.0407854205029,0.0342459859918,0.0394947426388
LC_AKT2_pp,48.4276808588,72.2213572714,-4.12391544867,45.6873124953,43.7769509665,43.6736983085,22.8065728877,39.0456867727,30.713971801,143.914498586,64.1345372043,25.5192374526
LC_AKT2_pp_,1.469267242,18.015274896,4.15269379411,13.1583713846,0.444118214946,2.1865106486,3.09471365976,7.27206416437,6.10721927772,9.80443597201,4.54145505911,1.22324590142
LC_AKT2_pp_n,48.4276808588,72.2213572714,-4.12391544867,45.6873124953,43.7769509665,43.6736983085,22.8065728877,39.0456867727,30.713971801,143.914498586,64.1345372043,25.5192374526
LC_AKT2_pp_n_,1.469267242,18.015274896,4.15269379411,13.1583713846,0.444118214946,2.1865106486,3.09471365976,7.27206416437,6.10721927772,9.80443597201,4.54145505911,1.22324590142
LC_AKT3_p,5.39633629618,4.46959133105,-1.33855285873,5.48914118112,11.8695161807,3.55545838911,1.97223621521,3.36831815958,2.43369641145,9.59882254663,4.68064409062,2.37184621369
LC_AKT3_p_,1.82970391887,8.53824354771,4.91334318664,10.7683385277,0.323876180256,1.13469947663,1.03438900606,4.28633514402,4.12866253508,3.92164709296,0.775747617792,0.735758418189
LC_AKT3_p_n,5.39633629618,4.46959133105,-1.33855285873,5.48914118112,11.8695161807,3.55542896454,1.97223621521,3.36831815958,2.43369641145,9.59882254663,4.68064409062,2.37181678924
LC_AKT3_p_n_,1.82970391887,8.53824354771,4.91334318664,10.7683385277,0.323876180256,1.13467005206,1.03438900606,4.28633514402,4.12866253508,3.92164709296,0.775747617792,0.735728993737
LC_ANXA2_S100A10_p_act_JAK1_p,74.2575457364,94.7168143632,-77.2810952456,339.447437687,281.769539124,180.777484508,200.396821524,152.466647959,92.3785656972,168.702832331,150.969414702,171.442714525
LC_ANXA2_S100A10_p_act_JAK1_p_,-24.5472991952,-45.1401117858,-4.71251699629,-145.956628351,-8.51786931938,-6.70768821993,-0.0710352823029,-27.67978787,-22.7766207474,-28.0834963486,4.03260790585,-1.79119417871
LC_ANXA2_S100A10_p_act_JAK1_p_TYK2,73.8311402287,94.5746265276,-77.2977553179,339.133928909,281.484842841,180.567243736,200.199743623,152.301063407,92.2404825472,168.501637144,150.778784387,171.241983765
LC_ANXA2_S100A10_p_act_JAK1_p_TYK2_,-24.234241199,-45.01568106,-4.69858636737,-145.634855712,-8.36479014132,-6.59481881382,0.0289457456047,-27.5675263622,-22.6811574661,-27.948028487,4.12493055718,-1.68754887948
LC_ARAF_p,65.0062912999,39.4671450109,11.6684037468,67.8280390121,62.1632827097,142.02825281,130.917508428,93.410659336,28.0320422137,87.8514791975,97.0997168009,74.7818640974
LC_ARAF_p_,8.78974971384,23.8505279082,14.3025807198,31.4046157956,2.36263040566,15.1043774117,17.7499870064,35.8933431806,19.5705325725,38.4296110864,11.0511426475,9.89218143154
LC_ARNTL_n,-0.936338256426,-1.77478989366,-6.36302626132,-3.74870443842,1.45511136403,-1.89812859976,-3.19235333712,-1.55221944136,-6.97395646076,-7.79678479851,-4.98248886858,-4.40563885405
LC_ARNTL_n_,1.23602423569,9.36984274066,4.68710310827,16.7035239109,0.180412306993,-0.171154438012,0.575779340332,2.8859166742,2.63007044835,0.303236687043,0.154115211283,0.502766351437
LC_ARNTL_p_sumo_ac_CLOCK_p_sumo_act_n,-1.36376581191,-2.08529546351,-6.69380963564,-4.21992032644,0.933015599389,-2.55744754,-4.13899383004,-2.25556195812,-7.19544386209,-8.65278225016,-5.75168276571,-4.9386508452
LC_ARNTL_p_sumo_ac_CLOCK_p_sumo_act_n_,1.23623243276,9.28433596672,4.64649576664,16.5897199138,0.17371661554,-0.218901094112,0.46537275065,2.74956480053,2.5899445615,0.174321899915,0.0935769360091,0.463107279761
LC_ARNT_HIF1A_p_ac_n,21.2849524829,40.0258808069,46.0759953613,35.3705964005,32.5757658173,66.9250033181,66.0923929125,48.3011028988,12.0490846129,175.70951922,128.033403391,165.372580864
LC_ARNT_HIF1A_p_ac_n_,-11.684496458,-24.2797651037,-14.5651067107,-46.330642003,-1.77689852417,-4.28545474721,-0.697363497119,-18.0089728834,-7.37906289551,-9.04462943341,5.10525995161,0.824857325137
LC_AR_act_n,1.26818554488,3.22975679331,4.11024083917,5.27296864288,-2.80104088042,-15.9743116582,7.66107938609,-6.00555330059,3.77290660331,-3.57083273434,8.89859753789,5.80618275811
LC_AR_act_n_,-10.3298348507,-90.3394583628,-40.4325787173,-197.145140303,-1.54440644456,-0.732132971851,-5.30792808646,-24.63527765,-23.5172460897,-8.90681018885,-2.00759508334,-5.12276310318
LC_ASCL1_n,2.04660721981,-9.43949885838,-0.614695207741,10.1917009805,2.75565051183,3.95912716451,4.80326184241,16.6733877186,3.47950134959,2.87072030172,7.02979501067,4.6787389845
LC_ASCL1_n_,0.373169068994,2.00242188471,1.44753875462,3.91447031813,0.0961028756206,0.60506762512,0.824079291942,1.95650350412,1.15389582164,1.33442907138,0.75172842193,0.448431398096
LC_ATF1_p_CREB1_p_act_n,-15.800645081,-18.9361891373,-22.5872480019,-24.0829111209,-17.474194059,-44.2654049475,-33.1820432361,-33.986302393,-20.016390489,-36.8121284723,-37.502316822,-36.4109463061
LC_ATF1_p_CREB1_p_act_n_,-8.64022314074,-62.9167578669,-23.4473785299,-106.965873698,-1.47396788792,-1.00093660098,-4.2817300925,-16.5706924739,-17.3780661686,-4.88458227775,-1.54499624772,-2.52380477106
LC_ATF1_p_CREB1_p_act_n_HSF1_act_tri_act_n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LC_ATF1_p_CREB1_p_act_n_HSF1_act_tri_act_n_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LC_ATF1_p_n,-15.1841506512,-18.128620141,-19.206028099,-23.0278792705,-23.0738361136,-41.3296557565,-30.6789914634,-31.5356315517,-17.2917592926,-37.3727287912,-31.5998839172,-31.4874510998
LC_ATF1_p_n_,-11.2599452825,-80.3874531586,-32.6934102256,-139.8467218,-1.67772076849,-2.0079181226,-5.27326274443,-22.4356114738,-24.2981195843,-7.92131144222,-2.06782575097,-3.49616096203
LC_ATF2_JUNB_p_n,12.8546734058,11.6200773214,13.5272958985,5.88822811474,5.04624006565,16.9442984051,22.1020474145,16.8374340279,8.19215581521,5.65711493213,13.1351729687,12.1161616399
